enteric ganglion|enteric ganglion|1
cheek|cheek|1
enteric nerve|myenteric nerve plexus|0
palate|palate bone|0
palate|hard palate|0
palate|soft palate|0
palate|palate|1
hard palate|hard palate|1
hard palate|palate|0
intrinsic nerve plexus|nerve plexus|0
major salivary gland|salivary gland|0
major salivary gland|salivary glands|0
major salivary gland|major salivary gland|1
major salivary gland|minor salivary gland|0
orbit|orbital cavity|1
orbit|orbit|1
orbit|orbital sulcus|0
orbit|orbit disc|0
heart blood vessel|blood vessel|0
median artery palmar branch|median artery|0
eye anterior segment|eye segment|0
eye anterior segment|anterior eye segment|1
eye anterior segment|posterior eye segment|0
meningeal artery|posterior meningeal artery|0
meningeal artery|anterior meningeal artery|0
meningeal artery|splenial artery|0
meningeal artery|lingual artery|0
meningeal artery|mental artery|0
eye posterior segment|eye segment|0
eye posterior segment|anterior eye segment|0
eye posterior segment|posterior eye segment|1
uvea|uveal tract|1
uvea|uvea|1
vagus x nerve trunk|vagus nerve|0
thoracic ganglion|thoracic ganglion|1
thoracic ganglion|iliothoracic|0
middle caudal artery|middle cerebral arteries|0
middle caudal artery|middle cerebral artery|0
middle caudal artery|middle colic artery|0
middle caudal artery|middle cerebral artery branch|0
middle caudal artery|middle hemorrhoidal artery|0
middle colic artery|middle cerebral artery|0
middle colic artery|middle colic artery|1
obturator artery|obturator artery|1
occipital artery|sternooccipital|0
occipital artery|parieto occipital artery|0
occipital artery|occipital cortex|0
occipital artery|occipital artery|1
mental artery|precentral artery|0
mental artery|frontal artery|0
mental artery|central artery|0
mental artery|mental artery|1
eye surface|bone surface|0
mesenteric artery|superior mesenteric artery|0
mesenteric artery|mesenteric artery|1
mesenteric artery|inferior mesenteric artery|0
spleen pulp|spleen|0
spleen pulp|splenic pulp|1
spleen pulp|spleen part|0
spleen pulp|splenic red pulp|0
cervicothoracic ganglion|thoracic ganglion|0
inferior mesenteric artery|superior mesenteric artery|0
inferior mesenteric artery|superior mesenteric artery branch|0
inferior mesenteric artery|inferior epigastric artery|0
inferior mesenteric artery|mesenteric artery|0
inferior mesenteric artery|inferior mesenteric vein|0
inferior mesenteric artery|inferior mesenteric artery branch|0
inferior mesenteric artery|inferior mesenteric artery|1
parietal pleura|parietal pleura|1
coeliac ganglion|coeliac ganglion|1
coeliac ganglion|celiac ganglion|1
celiac ganglion|coeliac ganglion|1
celiac ganglion|celiac ganglion|1
celiac ganglion|ganglion cell|0
superior mesenteric artery|superior mesenteric vein|0
superior mesenteric artery|superior mesenteric artery|1
superior mesenteric artery|superior mesenteric artery branch|0
superior mesenteric artery|superior thoracic artery|0
superior mesenteric artery|mesenteric artery|0
superior mesenteric artery|inferior mesenteric artery branch|0
superior mesenteric artery|inferior mesenteric artery|0
visceral pleura|viscera|0
visceral pleura|visceral pleura|1
internal carotid nerve plexus|internal carotid nerve plexus|1
urinary bladder wall|urinary bladder|0
urinary bladder wall|urinary system bladder|0
urinary bladder wall|urinary|0
urinary bladder wall|bladder wall|1
urinary bladder wall|urinary bladder trigone|0
lumbar sympathetic nerve trunk|thoracic sympathetic nerve trunk|0
lumbar sympathetic nerve trunk|lumbar sympathetic nerve trunk|1
lumbar sympathetic nerve trunk|lumbar nerve|0
ocular angle artery|angular artery|0
liver lobule|liver|0
liver lobule|liver lobe|0
pelvic sympathetic nerve trunk|thoracic sympathetic nerve trunk|0
pelvic sympathetic nerve trunk|lumbar sympathetic nerve trunk|0
ophthalmic artery|opthalmic artery|1
bile canaliculus|bile canaliculus|1
thoracic sympathetic nerve trunk|thoracic sympathetic nerve trunk|1
thoracic sympathetic nerve trunk|lumbar sympathetic nerve trunk|0
ovarian artery|ovarian cortex|0
ovarian artery|ovarian artery|1
liver acinus|liver acinus zone 3|0
liver acinus|liver acinus zone 2|0
liver acinus|liver acinus zone 1|0
liver acinus|liver acinus|1
liver acinus|liver|0
urinary bladder muscularis mucosa|urinary bladder|0
urinary bladder muscularis mucosa|bladder muscularis mucosa|1
urinary bladder neck|urinary bladder|0
urinary bladder neck|urinary system bladder|0
urinary bladder neck|urinary|0
urinary bladder neck|urinary bladder trigone|0
urinary bladder neck|bladder neck|1
peripheral nervous system ganglion|peripheral nervous system|0
peripheral nervous system ganglion|peripheral nerve|0
peripheral nervous system ganglion|peripheral nervous system part|0
urinary bladder trigone|urinary bladder|0
urinary bladder trigone|urinary bladder trigone|1
urinary bladder trigone|bladder trigone|1
perineal artery|peroneal artery|0
perineal artery|perineal artery|1
perineal artery|pericallosal artery|0
perineal artery|superior gluteal artery|0
peroneal artery|peroneal artery|1
peroneal artery|frontal artery|0
peroneal artery|bronchial artery|0
peroneal artery|perineal artery|0
peroneal artery|pericallosal artery|0
phrenic artery|phrenic artery|1
phrenic artery|renal artery|0
phrenic artery|splenic artery|0
axillary nerve|superior maxillary nerve|0
axillary nerve|axillary nerve|1
axillary nerve|axilla|0
axillary nerve|axillary node|0
axillary nerve|inferior maxillary nerve|0
pancreatico duodenal artery|pancreatico duodenal vein|0
pancreatico duodenal artery|superior pancreatico duodenal artery|0
pancreatico duodenal artery|pancreatico duodenal artery|1
pancreatico duodenal artery|inferior pancreatico duodenal artery|0
liver perisinusoidal space|perisinusoidal space|1
femoral nerve|femoral nerve|1
inferior pancreatico duodenal artery|inferior pancreatico duodenal vein|0
inferior pancreatico duodenal artery|superior pancreatico duodenal artery|0
inferior pancreatico duodenal artery|pancreatico duodenal artery|0
inferior pancreatico duodenal artery|inferior pancreatico duodenal artery|1
portal lobule|portal lobule|1
median nerve|median nerve|1
superior pancreatico duodenal artery|inferior pancreatico duodenal vein|0
superior pancreatico duodenal artery|superior pancreatico duodenal artery|1
superior pancreatico duodenal artery|pancreatico duodenal artery|0
superior pancreatico duodenal artery|inferior pancreatico duodenal artery|0
portal triad|portal triad|1
peroneal nerve|peripheral nerve|0
peroneal nerve|peripheral nerves|0
peroneal nerve|peroneal nerve|1
peroneal nerve|frontal nerve|0
pericardiacoophrenic artery|pericardiacophrenic vein|0
pericardiacoophrenic artery|phrenic artery|0
pericardiacoophrenic artery|pericardiac artery|0
tibial nerve|tibial nerve|1
tibial nerve|tibia|0
pial artery|renal artery|0
pial artery|splenial artery|0
pial artery|brachial artery|0
pial artery|sural artery|0
pial artery|facial artery|0
pial artery|tibial artery|0
pial artery|radial artery|0
pial artery|labial artery|0
pial artery|artery|0
ulnar nerve|ulnar nerve|1
ulnar nerve|ulna|0
popliteal artery|popliteal artery|1
popliteal artery|popliteal artery branch|0
axillary nerve trunk|axillary nerve|0
posterior cerebral artery|posterior temporal artery|0
posterior cerebral artery|posterior tibial artery branch|0
posterior cerebral artery|anterior cerebral artery branch|0
posterior cerebral artery|posterior cerebral artery branch|0
posterior cerebral artery|posterior choroidal artery|0
posterior cerebral artery|posterior carpal artery|0
posterior cerebral artery|posterior meningeal artery|0
posterior cerebral artery|posterior parietal artery|0
posterior cerebral artery|posterior mediastinal artery|0
posterior cerebral artery|posterior inferior cerebellar artery|0
posterior cerebral artery|cerebral artery|0
posterior cerebral artery|posterior spinal artery|0
posterior cerebral artery|posterior tibial artery|0
posterior cerebral artery|anterior cerebral arteries|0
posterior cerebral artery|anterior cerebral artery|0
posterior cerebral artery|posterior cerebral arteries|1
posterior cerebral artery|posterior cerebral artery|1
intercostal nerve trunk|intercostal nerve|0
posterior communicating artery|anterior communicating artery|0
posterior communicating artery|posterior carpal artery|0
posterior communicating artery|posterior meningeal artery|0
posterior communicating artery|posterior communicating artery|1
posterior communicating artery|communicating artery|0
phrenic nerve|phrenic nerve|1
radial nerve|radial nerve|1
sciatic nerve|sciatic nerve|1
superior external pudendal artery|superior external articular artery|0
phrenic nerve trunk|phrenic nerve|0
sciatic nerve trunk|sciatic nerve|0
profunda brachii artery|arteria profunda brachii|1
profunda femoris artery|profunda femoris|1
osseus spiral lamina|lamina spiralis ossea|1
pulmonary artery|left pulmonary artery|0
pulmonary artery|pulmonary artery branch|0
pulmonary artery|right pulmonary artery|0
pulmonary artery|pulmonary artery|1
pulmonary artery|coronary artery|0
osseus labyrinth vestibule|vestibular labyrinth|0
osseus labyrinth vestibule|osseous labyrinth|0
left pulmonary artery|left pulmonary artery|1
left pulmonary artery|left coronary artery branch|0
left pulmonary artery|right pulmonary artery|0
left pulmonary artery|pulmonary artery|0
left pulmonary artery|left pulmonary vein|0
left pulmonary artery|left coronary artery|0
pulmonary trunk|pulmonary trunk|0
endolymphatic duct|endolymph|0
radial artery|radial artery of the endometrium|0
radial artery|radial artery of the upper extremity|0
radial artery|radial artery|1
brachial plexus|brachial plexus|1
lumbosacral plexus|lumbosacral plexus|1
lumbosacral plexus|lumbar plexus|0
lumbosacral plexus|sacral plexus|0
modiolus|modiolus|1
endolymphatic sac|endolymph|0
renal artery|phrenic artery|0
renal artery|renal cortex|0
renal artery|renal artery|1
renal artery|adrenal artery|0
renal artery|lienal artery|0
renal artery|spinal artery|0
renal artery|left renal artery|0
renal artery|right renal artery|0
renal artery|suprarenal artery|0
renal artery|retinal artery|0
inner ear epithelium|inner enamel epithelium|0
inner ear epithelium|inner ear|0
left renal artery|renal artery|0
left renal artery|adrenal artery|0
left renal artery|left renal artery|1
left renal artery|right renal artery|0
left renal artery|left internal spermatic artery|0
right renal artery|renal artery|0
right renal artery|right renal vein|0
right renal artery|left renal artery|0
right renal artery|right renal artery|1
right renal artery|right internal spermatic artery|0
retinal artery|renal artery|0
retinal artery|spinal artery|0
retinal artery|retinal artery|1
retinal artery|retina|0
right spermatic artery|right internal spermatic vein|0
right spermatic artery|right spermatic vein|0
right spermatic artery|spermatic artery|0
right spermatic artery|right spermatic artery|1
right spermatic artery|right testicular artery|1
right spermatic artery|right internal spermatic artery|1
right spermatic artery|left spermatic artery|0
spinal artery|renal artery|0
spinal artery|spiral artery|0
spinal artery|spinal artery|1
spinal artery|posterior spinal artery|0
spinal artery|anterior spinal artery|0
spinal artery|retinal artery|0
spinal artery|spinal cord part|0
subclavian artery|left subclavian artery|0
subclavian artery|right subclavian artery|0
subclavian artery|subclavian artery|1
spiral ligament|lateral ligament|0
spiral ligament|lateral ligament|0
organ of corti|organ|0
organ of corti|spiral organ of corti|0
spiral organ|spiral organ of corti|0
organ of corti|organ of corti|1
organ of corti|spiral organ of corti|1
spiral organ|spiral organ of corti|1
spermatic artery|spermatid|0
spermatic artery|spermatic artery|1
spermatic artery|internal spermatic artery|1
spermatic artery|right spermatic artery|0
spermatic artery|left spermatic artery|0
left spermatic artery|left spermatic vein|0
left spermatic artery|left internal spermatic vein|0
left spermatic artery|spermatic artery|0
left spermatic artery|right spermatic artery|0
left spermatic artery|left internal spermatic artery|1
left spermatic artery|left testicular artery|1
left spermatic artery|left spermatic artery|1
basilar membrane|basement membrane|0
basilar membrane|basilar membrane|1
tectorial membrane|tectorial membrane|1
left subclavian artery|left subclavian artery|1
left subclavian artery|right subclavian artery|0
left subclavian artery|subclavian artery|0
right subclavian artery|left subclavian artery|0
right subclavian artery|right subclavian artery|1
right subclavian artery|subclavian artery|0
subcostal artery|sublingual artery|0
subcostal artery|subcostal artery|1
sublingual artery|sublingual artery|1
sublingual artery|subcostal artery|0
sublingual artery|lingual artery|0
superficial radial artery|superficial cervical artery|0
superficial radial artery|superficial femoral artery|0
superficial radial artery|superficial sural artery|0
superior gluteal artery|superior thyroid artery|0
superior gluteal artery|superior hypophyseal artery|0
superior gluteal artery|superior hemorrhoidal artery|0
superior gluteal artery|superior vesical artery|0
superior gluteal artery|superior suprarenal artery|0
superior gluteal artery|perineal artery|0
superior gluteal artery|superior gluteal artery|0
superior gluteal artery|gluteal artery|0
inferior suprarenal artery|inferior vesical artery|0
inferior suprarenal artery|superior suprarenal artery|0
inferior suprarenal artery|inferior suprarenal artery|1
inferior suprarenal artery|suprarenal artery|0
inferior suprarenal artery|inferior rectal artery|0
subscapular artery|subscapular artery|1
subscapular artery|subscapularis|0
superficial antebrachial artery|superficial cervical artery|0
superficial antebrachial artery|superficial femoral artery|0
superficial antebrachial artery|superficial sural artery|0
superficial cervical artery|superficial cervical artery|1
superficial cervical artery|superficial cervical lymph node|0
superficial cervical artery|superficial femoral artery|0
superficial cervical artery|cervical artery|0
superficial cervical artery|superficial sural artery|0
superior suprarenal artery|superior supratentorial cistern|0
superior suprarenal artery|superior vesical artery|0
superior suprarenal artery|superior suprarenal artery|1
superior suprarenal artery|inferior suprarenal artery|0
superior suprarenal artery|suprarenal artery|0
superior suprarenal artery|superior gluteal artery|0
sural artery|femoral artery|0
sural artery|spiral artery|0
sural artery|central artery|0
sural artery|sural artery|0
sural artery|superficial sural artery|0
sural artery|external sural artery|0
external sural artery|sural artery|1
external sural artery|external sural artery|1
external sural artery|external plantar artery|0
external sural artery|external malleolar artery|0
external sural artery|external iliac artery|0
external sural artery|external carotid artery|0
external sural artery|external mammary artery|0
thoraco acromial artery|thoracodorsal artery|0
thoraco acromial artery|thoracoacromial artery|1
thoraco acromial artery|acromial thoracic artery|1
thoracodorsal artery|thoracodorsal artery|1
thoracodorsal artery|dorsal thoracic artery|1
thoracodorsal artery|thoracoacromial artery|0
thyroid artery|thyroid artery|1
thyroid artery|thyroid lowest artery|0
thyroid artery|thyroid ima artery|0
thyroid artery|superior thyroid artery|0
thyroid artery|inferior thyroid artery|0
thyroid artery|thyroid|0
thyroid artery|thyroid cartilage|0
tibial artery|tibia|0
tibial artery|anterior tibial artery|0
tibial artery|tibial arteries|1
tibial artery|tibial artery|1
tibial artery|posterior tibial artery|0
tibial artery|labial artery|0
superficial sural artery|superficial cervical artery|0
superficial sural artery|superficial femoral artery|0
superficial sural artery|sural artery|0
superficial sural artery|superficial sural artery|0
temporal artery|anterior temporal artery|0
temporal artery|posterior temporal artery|0
temporal artery|temporal artery|1
temporal artery|temporal cortex|0
superficial temporal artery|superficial cervical artery|0
superficial temporal artery|superficial femoral artery|0
superficial temporal artery|superficial sural artery|0
superficial temporal artery|superficial temporal vein|0
superficial temporal artery|temporal artery|0
testicular artery|auricular artery|0
testicular artery|testicular artery|0
testicular artery|right testicular artery|0
testicular artery|left testicular artery|0
transverse facial artery|transverse facial artery|1
transverse facial artery|facial artery|0
ulnar artery|ulnar artery branch|0
ulnar artery|ulnar artery|1
ventral intercostal artery|intercostal artery|0
ventral nasal artery|central artery|0
ventral nasal artery|dorsal nasal artery|0
vertebral artery|cerebral artery|0
vertebral artery|vertebral artery branch|0
vertebral artery|vertebra|0
vertebral artery|vertebrae|0
vertebral artery|vertebral artery|1
vesical artery|superior vesical artery|0
vesical artery|inferior vesical artery|0
ulnar collateral artery|ulnar artery|0
umbilical artery|iliolumbar artery|0
upper intercostal artery|intercostal artery|0
ureteric artery|masseteric artery|0
ureteric artery|ureter|0
ulnar artery palmar branch|ulnar artery branch|0
ulnar artery palmar branch|ulnar artery|0
inferior vesical artery|inferior thyroid artery|0
inferior vesical artery|superior vesical artery|0
inferior vesical artery|inferior vesical artery|1
inferior vesical artery|inferior suprarenal artery|0
inferior vesical artery|inferior rectal artery|0
inferior vesical artery|inferior hypophyseal artery|0
inferior vesical artery|inferior vermian artery|0
basilic vein|basilic vein|1
basilic vein|iliac vein|0
basilic vein|median basilic vein|0
brachial vein|bronchial vein|0
brachial vein|brachialis|0
brachial vein|brachial vein|1
bronchial vein|bronchial vein|1
bronchial vein|bronchial tree|0
bronchial vein|bronchi|0
bronchial vein|brachial vein|0
buccal vein|buccal|0
anterior auricular vein|anterior ulnar vein|0
anterior auricular vein|anterior auricular vein|1
anterior auricular vein|posterior auricular vein|0
anterior auricular vein|anterior jugular vein|0
axillary vein|axillary vein|1
axillary vein|internal maxillary vein|0
axillary vein|maxillary vein|0
axillary vein|axilla|0
axillary vein|temporo maxillary vein|0
azygos vein|azygos vein|1
superior vesical artery|superior thyroid artery|0
superior vesical artery|superior hypophyseal artery|0
superior vesical artery|superior hemorrhoidal artery|0
superior vesical artery|superior vesical artery|1
superior vesical artery|inferior vesical artery|0
superior vesical artery|superior suprarenal artery|0
superior vesical artery|superior gluteal artery|0
definition|definition|0
adrenal vein|renal vein|0
adrenal vein|adrenals|0
inferior cerebral vein|cerebral vein|0
inferior cerebral vein|inferior palpebral vein|0
cutaneous vein|cutaneous vein|1
deep iliac circumflex vein|deep vein|0
deep iliac circumflex vein|deep circumflex iliac artery|0
cerebellar vein|cerebral vein|0
cerebellar vein|cerebellar vein|1
inferior cerebellar vein|cerebellar vein|0
superior cerebellar vein|cerebellar vein|0
superior cerebellar vein|superior cerebellar artery|0
superior cerebellar vein|superior cerebellar cistern|0
cerebral vein|cerebral vein|1
cerebral vein|cerebellar vein|0
cerebral vein|internal cerebral vein|0
cerebral vein|cervical vertebra|0
cerebral vein|cervical vertebrae|0
cephalic vein|cephalic vein|1
cephalic vein|median cephalic vein|0
arterial system smooth muscle|arterial system smooth muscle tissue|1
arterial system endothelium|artery endothelium|0
arterial system endothelium|arteriole endothelium|0
arterial system endothelium|arterial system endothelium|1
aorta smooth muscle|smooth muscle|0
aorta smooth muscle|aorta smooth muscle tissue|1
aorta endothelium|endothelium|0
aorta endothelium|aorta endothelium|1
artery smooth muscle|smooth muscle|0
artery smooth muscle|artery smooth muscle tissue|1
artery smooth muscle|arteriole smooth muscle tissue|0
artery smooth muscle|arterial system smooth muscle tissue|0
artery endothelium|endothelium|0
artery endothelium|artery endothelium|1
artery endothelium|arteriole endothelium|0
artery endothelium|arterial system endothelium|0
arteriole smooth muscle|smooth muscle|0
arteriole smooth muscle|artery smooth muscle tissue|0
arteriole smooth muscle|arteriole smooth muscle tissue|1
arteriole smooth muscle|arteriole|0
arteriole smooth muscle|arterial system smooth muscle tissue|0
arteriole endothelium|artery endothelium|0
arteriole endothelium|arteriole endothelium|1
arteriole endothelium|arteriole|0
arteriole endothelium|arterial system endothelium|0
dbxref|dbxref|0
blood vessel endothelium|blood vessel|0
venous system smooth muscle|venous system|0
venous system smooth muscle|venous system smooth muscle tissue|1
venous system endothelium|venous system|0
venous system endothelium|venous system endothelium|1
venous system endothelium|venule endothelium|0
vena cava endothelium|vena cava|0
vena cava endothelium|venule endothelium|0
vena cava endothelium|vena cava endothelium|1
vein endothelium|endothelium|0
vein endothelium|vein endothelium|1
right adrenal gland|adrenal gland|0
right adrenal gland|adrenal glands|0
right adrenal gland|right adrenal gland|1
right adrenal gland|left adrenal gland|0
left adrenal gland|adrenal gland|0
left adrenal gland|adrenal glands|0
left adrenal gland|right adrenal gland|0
left adrenal gland|left adrenal gland|1
cardiovascular system endothelium|vascular endothelium|0
cardiovascular system endothelium|cardiovascular system part|0
cardiovascular system endothelium|cardiovascular system|0
cardiovascular system endothelium|cardiovascular organ system|0
cardiovascular system endothelium|cardiovascular|0
cardiovascular system endothelium|cardiovascular body system|0
venule endothelium|endothelium|0
venule endothelium|venous system endothelium|0
venule endothelium|venule endothelium|1
venule endothelium|vena cava endothelium|0
venule endothelium|high endothelial venule|0
capillary endothelium|capillary endothelium|1
capillary endothelium|capillary|0
capillary endothelium|laryngeal epithelium|0
blood vessel smooth muscle|blood vessel|0
upper arm connective tissue|connective tissue proper|0
upper arm connective tissue|connective tissue|0
communicating artery|anterior communicating artery|0
communicating artery|posterior communicating artery|0
communicating artery|communicating artery|1
upper arm blood vessel|blood vessel|0
lower arm skin|arm skin|0
elbow connective tissue|loose connective tissue|0
elbow connective tissue|dense connective tissue|0
elbow connective tissue|connective tissue|0
elbow connective tissue|eyelid connective tissue|0
cerebellar artery|superior cerebellar artery|0
cerebellar artery|cerebellar cortex|0
cerebellar artery|cerebellar artery|1
cerebellar artery|cerebral artery|0
upper arm skin|arm skin|0
superior cerebellar artery|anterior inferior cerebellar artery|0
superior cerebellar artery|superior cerebellar artery|1
superior cerebellar artery|superior cerebellar cistern|0
superior cerebellar artery|cerebellar artery|0
middle cerebral artery|cerebral artery|0
middle cerebral artery|middle cerebral arteries|1
middle cerebral artery|middle cerebral artery|1
middle cerebral artery|middle colic artery|0
middle cerebral artery|middle cerebral artery branch|0
cervical artery|superficial cervical artery|0
cervical artery|cervical artery|1
cervical artery|cerebral artery|0
cervical artery|cervical vertebra|0
cervical artery|cervical vertebrae|0
internal carotid artery|internal plantar artery|0
internal carotid artery|internal iliac artery|0
internal carotid artery|internal pubic artery|0
internal carotid artery|internal carotid artery branch|0
internal carotid artery|internal circumflex artery|0
internal carotid artery|internal carotid artery|1
internal carotid artery|internal calcanean artery|0
internal carotid artery|carotid artery|0
internal carotid artery|external carotid artery|0
internal carotid artery|external carotid artery branch|0
internal carotid artery|internal mammary artery|0
celiac artery|iliac artery|0
coeliac artery|iliac artery|0
celiac artery|coeliac artery|1
coeliac artery|coeliac artery|1
coeliac artery|coeliac axis|1
forelimb nerve|forelimb|0
epigastric artery|epigastric artery|1
epigastric artery|inferior epigastric artery|0
epigastric artery|gastroepiploic artery|0
epigastric artery|deep epigastric artery|0
epigastric artery|gastric artery|0
forelimb muscle|forelimb|0
ethmoidal artery|ethmoidal artery|1
forelimb joint|forelimb|0
forelimb connective tissue|connective tissue|0
forelimb connective tissue|eyelid connective tissue|0
dorsal metacarpal artery|dorsal nasal artery|0
dorsal metacarpal artery|dorsal metacarpal artery|1
hand bone|hand|0
dorsal nasal artery|dorsal nasal artery|1
dorsal nasal artery|dorsal metacarpal artery|0
hand blood vessel|blood vessel|0
dorsal penis artery|dorsalis pedis artery|0
dorsal penis artery|dorsalis pedis artery branch|0
dorsal penis artery|dorsal nasal artery|0
forelimb skin|forelimb|0
forelimb skin|foreskin|0
digital artery|digit|0
dorsal artery of foot|dorsal region of foot|0
dorsal intercostal artery|intercostal artery|0
dorsal intercostal artery|dorsal nasal artery|0
forelimb bone|forelimb|0
forelimb blood vessel|forelimb|0
forelimb blood vessel|blood vessel|0
elbow skin|elbow skin|1
hand interdigit region|hand digit 4|0
hand interdigit region|hand digit 5|0
hand interdigit region|hand digit 2|0
hand interdigit region|hand digit 3|0
hand interdigit region|hand digit 1|0
hand digit skin|hand digit 4|0
hand digit skin|hand digit 5|0
hand digit skin|hand digit 2|0
hand digit skin|hand digit 3|0
hand digit skin|hand digit 1|0
hand digit skin|hand skin|0
hand digit skin|hand digit skin|1
hand digit nerve|hand digit 4|0
hand digit nerve|hand digit 5|0
hand digit nerve|hand digit 2|0
hand digit nerve|hand digit 3|0
hand digit nerve|hand digit 1|0
hand digit nerve|hand digit skin|0
hand digit muscle|hand digit 4|0
hand digit muscle|hand digit 5|0
hand digit muscle|hand digit 2|0
hand digit muscle|hand digit 3|0
hand digit muscle|hand digit 1|0
hand nerve|hand|0
common palmar digital arteries|common plantar digital artery|0
common palmar digital arteries|common palmar digital artery|1
hand muscle|muscle|0
hand muscle|muscle|0
hand muscle|hand interosseous muscle|0
hand muscle|hand|0
femoral artery|common femoral artery|0
femoral artery|femoral artery|1
femoral artery|sural artery|0
femoral artery|femoral artery branch|0
femoral artery|deep femoral artery|0
medial femoral artery|superficial femoral artery|0
medial femoral artery|femoral artery|0
medial femoral artery|medial femoral vein|0
medial femoral artery|medial tarsal artery|0
medial femoral artery|medial femoral circumflex artery|0
medial femoral artery|median artery|0
hand digit connective tissue|connective and soft tissue cell|0
hand digit connective tissue|connective and soft tissue|0
hand digit connective tissue|connective tissue|0
hand digit bone|hand digit 4|0
hand digit bone|hand digit 5|0
hand digit bone|hand digit 2|0
hand digit bone|hand digit 3|0
hand digit bone|hand digit 1|0
hand digit bone|hand digit skin|0
hand digit blood vessel|hand digit 4|0
hand digit blood vessel|hand digit 5|0
hand digit blood vessel|hand digit 2|0
hand digit blood vessel|hand digit 3|0
hand digit blood vessel|hand digit 1|0
hand connective tissue|connective tissue cell|0
