bone carpus|carpus bone|1
carpal bone|carpus bone|1
bone of carpus|carpus bone|1
carpal bone|carpal|0
carpal bone|carpal bone|1
carpal bone|metacarpal bones|0
carpal bone|metacarpal bone|0
bone carpus|bone|0
cerebral veins|cervical vertebra|0
cerebral veins|cerebral vein|1
set of cerebral veins|cerebral vein|1
cerebral veins set|cerebral vein|1
set cerebral veins|cerebral vein|1
cerebral veins|cerebral|0
cerebral veins set|cerebral|0
musculus pectoralis minor|musculus pectoralis minor|1
musculus pectoralis minor|pectoralis minor|1
pectoralis minor|musculus pectoralis minor|1
pectoralis minor|pectoralis minor|1
musculus pectoralis minor|musculus psoas minor|0
pectoralis minor|pectoralis muscle|0
musculus pectoralis minor|musculus pectoralis major|0
pectoralis minor|pectoralis major|0
adventitial cell|adventitial cell|1
pancreatic head|pancreatic tumor|0
pancreatic head|pancreatic|0
pancreatic head|pancreatic duct|0
pancreatic head|pancreatic ducts|0
head pancreas|pancreas|0
pancreatic head|pancreatic body|0
pancreatic head|pancreatic vein|0
pancreatic head|pancreatic tail|0
head of pancreas|head of the pancreas|1
head of pancreas|head of pancreas|1
head of pancreas|pancreas head|1
head of pancreas|head pancreas|1
pancreatic head|pancreatic head|1
pancreatic head|pancreas head|1
pancreatic head|head pancreas|1
head pancreas|head of the pancreas|1
head pancreas|head of pancreas|1
head pancreas|pancreatic head|1
head pancreas|pancreas head|1
head pancreas|head pancreas|1
organ chamber|organ|0
brain|brain neoplasm|0
brain|brain tumor|0
encephalon|tumor diencephalon|0
brain|midbrain|0
brain|mid brain|0
encephalon|mesencephalon|0
encephalon|thalamencephalon|0
brain|forebrain|0
encephalon|epencephalon|0
brain|brain|1
brain|brain part|0
encephalon|diencephalon|0
brain|brain nucleus|0
brain|brain sarcoma|0
encephalon|myelencephalon|0
brain|brain cancer|0
brain|brain stem|0
encephalon|prosencephalon|0
brain|brain angioma|0
sertoli cell|sertoli cells|1
sertoli cell|sertoli cell|1
radiocarpal joint|carpal joint|0
articulatio radiocarpalis|articulation|0
joint wrist|joint|0
joint of wrist|joint|0
articulatio radiocarpalis|articulation|0
radiocarpal joint|radiocarpal joint|1
joint wrist|wrist joint|1
wrist joint|wrist joint|1
wrist joint|wrist|1
joint of wrist|wrist joint|1
left ureter|left|0
left ureter|left ureter|1
left ureter|ureter|0
norepinephrine|norepinephrine|1
norepinephrine|( ) norepinephrine|1
norepinephrine|norepinephrine base|1
noradrenaline|( ) noradrenaline|1
noradrenaline|noradrenaline|1
norepinephrine|epinephrine|0
noradrenaline|adrenaline|0
norepinephrine|norepinephrine|1
norepinephrine|l norepinephrine|1
noradrenaline|l noradrenaline|1
norepinephrine|epinephrine|0
noradrenaline|adrenaline|0
peritoneal cavity|retroperitoneal cavity|0
cavitas peritonealis|peritoneal cavity|1
peritoneal cavity|peritoneal cavity|1
peritoneal cavity|peritoneal cavity pseudomyxoma peritonei|0
peritoneal cavity|retroperitoneal cavity|0
peritoneal cavity|pericardial cavity|0
peritoneal cavity|peritoneal cavity cancer|0
peritoneal cavity|peritoneal cancer|0
pituitary beta cell|pituitary|0
minor salivary gland|major salivary gland|0
minor salivary gland|salivary gland|0
minor salivary gland|salivary glands|0
minor salivary gland|minor salivary gland|1
lateral posterior nucleus|lateral posterior nucleus thalamus|1
lateral posterior nucleus|lateral posterior nucleus of the thalamus|1
posterior lateral nucleus of thalamus|lateral posterior nucleus thalamus|1
posterior lateral nucleus of thalamus|lateral posterior nucleus of the thalamus|1
posterior lateral nucleus thalamus|lateral posterior nucleus thalamus|1
posterior lateral nucleus thalamus|lateral posterior nucleus of the thalamus|1
lateral posterior thalamic nucleus|lateral posterior nucleus thalamus|1
lateral posterior thalamic nucleus|lateral posterior nucleus of the thalamus|1
nucleus lateralis posterior thalami|lateral posterior nucleus thalamus|1
nucleus lateralis posterior thalami|lateral posterior nucleus of the thalamus|1
lateral posterior nucleus of thalamus|lateral posterior nucleus thalamus|1
lateral posterior nucleus of thalamus|lateral posterior nucleus of the thalamus|1
nucleus lateralis thalami posterior|lateral posterior nucleus thalamus|1
nucleus lateralis thalami posterior|lateral posterior nucleus of the thalamus|1
lateral posterior nucleus thalamus|lateral posterior nucleus thalamus|1
lateral posterior nucleus thalamus|lateral posterior nucleus of the thalamus|1
nucleus lateralis posterior|lateral posterior nucleus thalamus|1
posterior lateral nucleus of thalamus|posterior nucleus thalamus|0
posterior lateral nucleus of thalamus|posterior nucleus of the thalamus|0
posterior lateral nucleus thalamus|posterior nucleus thalamus|0
posterior lateral nucleus thalamus|posterior nucleus of the thalamus|0
lateral posterior thalamic nucleus|posterior nucleus thalamus|0
nucleus lateralis posterior thalami|posterior nucleus thalamus|0
lateral posterior nucleus of thalamus|posterior nucleus thalamus|0
lateral posterior nucleus of thalamus|posterior nucleus of the thalamus|0
nucleus lateralis thalami posterior|posterior nucleus thalamus|0
lateral posterior nucleus thalamus|posterior nucleus thalamus|0
lateral posterior nucleus thalamus|posterior nucleus of the thalamus|0
nucleus dorsocaudalis|nucleus caudatus|0
frontal cortex|frontal cortex|1
frontal lobe|frontal lobe|1
frontal lobe|tumor of frontal lobe|0
frontal lobe|neoplasm frontal lobe|0
frontal lobe|tumor frontal lobe|0
frontal lobe|frontal lobe neoplasm|0
frontal lobe|frontal lobe tumor|0
mesothelial cell|meningothelial cell|0
mesotheliocyte|mesothelium|0
mesothelial cell|mesothelium|0
mesothelial cell|mesothelial cell|1
mesotheliocyte|mesothelioma|0
mesothelial cell|epithelial cell|0
mesothelial cell|mesangial cell|0
mesothelial cell|peritoneal mesothelial cell|0
mesothelial cell|mesodermal cell|0
mesothelial cell|endothelial cells|0
mesothelial cell|endothelial cell|0
mesothelial cell|pleural mesothelial cell|0
mesothelial cell|malignant mesothelial cell|0
mesothelial cell|urothelial cell|0
mesothelial cell|neoplastic mesothelial cell|0
mesothelial cell|mesothelial tumor|0
mesothelial cell|abnormal mesothelial cell|0
interventricular septum|interventricular foramen|0
septum interventriculare|interventricular septum|1
interventricular septum|interventricular septum|1
septum interventriculare|primordial interventricular septum|0
interventricular septum|primordial interventricular septum|0
interventricular septum|interatrial septum|0
continuous capillary vessel|discontinuous capillary|0
continuous capillary|discontinuous capillary|0
continuous capillary vessel|continuous capillary|1
continuous capillary|continuous capillary|1
eosinophil|eosinophilia|0
eosinophil leucocyte|eosinophilic leukocyte|1
eosinophil leucocyte|eosinocyte|1
eosinophil leucocyte|eosinophils|1
eosinophil leucocyte|eosinophil|1
eosinophil leukocyte|eosinophilic leukocyte|1
eosinophil leukocyte|eosinocyte|1
eosinophil leukocyte|eosinophils|1
eosinophil leukocyte|eosinophil|1
eosinophil|eosinophilic leukocyte|1
eosinophil|eosinophils|1
eosinophil|eosinophil|1
eosinophil|marrow eosinophil|1
eosinophil|eosinophilic granulocyte|1
eosinophil|blood eosinophil|1
eosinophil|eosinophilic infiltrate|0
mitochondrial crista|mitochondrial crista|1
mitochondrial crista|mitochondria|0
mitochondrial crista|mitochondrial|0
mitochondrial crista|mitochondrion|0
mitochondrial crista|mitochondrial rna|0
mitochondrial crista|mitochondrial matrix|0
mitochondrial crista|mitochondrial dna|0
posterior crural muscle|posterior|0
gas|gas|1
gas|gastric|0
gas|gastric|0
branch of sciatic nerve|sciatic nerve|0
branch sciatic nerve|sciatic nerve|0
set pericardiacophrenic veins|pericardiacophrenic vein|1
pericardiacophrenic veins|pericardiacophrenic vein|1
set of pericardiacophrenic veins|pericardiacophrenic vein|1
pericardiacophrenic veins set|pericardiacophrenic vein|1
laryngeal muscles|laryngeal mucosa|0
laryngeal muscles|laryngeal ventricle|0
set of laryngeal muscles|laryngeal muscle|1
set laryngeal muscles|laryngeal muscle|1
laryngeal muscles set|laryngeal muscle|1
laryngeal muscles|laryngeal muscle|1
set of laryngeal muscles|pharyngeal muscles|0
set laryngeal muscles|pharyngeal muscles|0
set laryngeal muscles|pharyngeal muscle|0
laryngeal muscles set|pharyngeal muscles|0
laryngeal muscles set|pharyngeal muscle|0
laryngeal muscles|pharyngeal muscles|0
laryngeal muscles|pharyngeal muscle|0
laryngeal muscles set|laryngeal|0
laryngeal muscles|laryngeal|0
larynx|pharynx|0
larynx|larynx|1
larynx|laryngeal|1
common interosseous artery|interosseous artery|1
t7 vertebra|t1 vertebra|0
t7 vertebra|c2 vertebra|0
t7 vertebra|c1 vertebra|0
t7 vertebra|c5 vertebra|0
t7 vertebra|l4 vertebra|0
t7 vertebra|c6 vertebra|0
t7 vertebra|l5 vertebra|0
t7 vertebra|c7 vertebra|0
seventh thoracic vertebra|thoracic vertebrae|0
seventh thoracic vertebra|thoracic vertebra|0
t7 vertebra|t4 vertebra|0
t7 vertebra|t7 vertebra|1
t7 vertebra|s4 vertebra|0
t7 vertebra|t9 vertebra|0
t7 vertebra|c4 vertebra|0
t7 vertebra|t2 vertebra|0
t7 vertebra|l2 vertebra|0
t7 vertebra|vertebra|0
t7 vertebra|vertebrae|0
t7 vertebra|s2 vertebra|0
t7 vertebra|t12 vertebra|0
t7 vertebra|s3 vertebra|0
t7 vertebra|vertebral|0
t7 vertebra|t11 vertebra|0
t7 vertebra|s1 vertebra|0
t7 vertebra|t10 vertebra|0
t7 vertebra|l1 vertebra|0
t7 vertebra|t6 vertebra|0
t7 vertebra|t5 vertebra|0
t7 vertebra|s5 vertebra|0
t7 vertebra|t3 vertebra|0
t7 vertebra|t8 vertebra|0
t7 vertebra|l3 vertebra|0
t7 vertebra|c3 vertebra|0
anterior surface stomach|anterior surface liver|0
anterior surface of stomach|anterior surface of the liver|0
anterior surface of stomach|anterior surface liver|0
anterior surface stomach|anterior surface kidney|0
anterior surface of stomach|anterior surface of the kidney|0
anterosuperior surface of stomach|anterior surface stomach|1
anterosuperior surface of stomach|anterior surface of the stomach|1
anterior surface stomach|anterior surface stomach|1
anterior surface stomach|anterior surface of the stomach|1
external surface of anterior wall of stomach|anterior surface stomach|1
external surface of anterior wall of stomach|anterior surface of the stomach|1
anterosuperior surface stomach|anterior surface stomach|1
anterosuperior surface stomach|anterior surface of the stomach|1
external surface anterior wall stomach|anterior surface stomach|1
anterior surface of stomach|anterior surface stomach|1
anterior surface of stomach|anterior surface of the stomach|1
anterior surface stomach|posterior surface of the stomach|0
anterior surface stomach|posterior surface stomach|0
anterosuperior surface stomach|posterior surface stomach|0
anterior surface of stomach|posterior surface of the stomach|0
anterior surface of stomach|posterior surface stomach|0
anterior surface stomach|anterior surface lens|0
anterior surface of stomach|anterior surface of the lens|0
anterior surface of stomach|anterior surface lens|0
anterosuperior surface of stomach|anterior surface prostate|0
anterosuperior surface of stomach|anterior surface of the prostate|0
anterior surface stomach|anterior surface prostate|0
anterosuperior surface stomach|anterior surface prostate|0
superior|superior sagittal sinus|0
superior|superior mediastinum|0
superior|superior oblique muscle|0
superior|superior vena cava|0
superior|superior surface liver|0
superior|superior rectus muscle|0
superior|superior gluteal artery|0
superior|superior vesical artery|0
superior|superior thyroid artery|0
superior|superior temporal gyrus|0
superior|superior frontal gyrus|0
superior|superior|1
superior|superior colliculus|0
superior|superior frontal sulcus|0
cytoplasmic matrix|cytoplasmic matrix|1
cytoplasmic matrix|cytomatrix|1
cytoplasmic matrix|cytoplasm|0
cytoplasmic matrix|cytoplasmic|0
cytoplasmic matrix|cytoplasmic tail|0
cytosol|cytosolic domain|0
portion of cytosol|portion|0
portion cytosol|portion|0
cytosol|cytosolic|1
cytosol|cytosol|1
periosteal cell|periosteal cell|1
periosteal cell|periosteal chondroma|0
periosteal cell|perineural cell|0
fissure|fissure sylvius|0
fissure|fissure of sylvius|0
fissure|fissure|1
fissure|fissure rolando|0
fissure|fissure of rolando|0
maxillary arterial branch|maxillary|0
maxillary arterial branch|maxillary artery|0
branch of maxillary artery|maxillary artery|0
branch maxillary artery|maxillary artery|0
branch of maxillary artery|axillary artery|0
branch maxillary artery|axillary artery|0
maxillary arterial branch|axillary artery branch|0
branch of maxillary artery|axillary artery branch|0
branch maxillary artery|axillary artery branch|0
fossa tonsillaris|tonsillar fossa|1
tonsillar bed|tonsillar fossa|1
tonsillar fossa|tonsillar fossa|1
tonsillar bed|tonsillar pillar|0
tonsillar sinus|tonsil|0
tonsillar bed|tonsil|0
tonsillar fossa|tonsil|0
tonsillar bed|tonsillar crypt|0
lateral geniculate body|internal geniculate body|0
lateral geniculate body|medial geniculate body|0
nucleus corporis geniculati lateralis|nucleus lenticularis|0
lateral geniculate body|geniculate body|0
lateral geniculate complex|lateral geniculate body|1
lateral geniculate body|lateral geniculate body|1
lateral geniculate body|external geniculate body|1
lateral geniculate nucleus|lateral geniculate body|1
lateral geniculate nucleus|lateral vestibular nucleus|0
endometrium|tumor endometrium|0
endometrium|tumor of endometrium|0
endometrium|endometrium tumor|0
endometrium|endometrium neoplasm|0
endometrium|neoplasm endometrium|0
endometrium|endometrium cancer|0
