on examination arterial wall thin|on examinationarterial wall thin|1
tissue graft material|tissue graftmaterial|1
on examination hyperalgesia present|on examinationhyperalgesia present|1
malignant tumor of anterior two thirds of tonguedorsal surface|malignant tumor of anterior two thirds of tongue dorsal surface|1
flo cillin|flo-cillin|1
reexcision action|reexcisionaction|1
family ogcocephalidaebatfish|family ogcocephalidae batfish|1
construction of conduit right ventricle to pulmonary trunk|construction of conduitright ventricle to pulmonary trunk|1
radionuclide imagingaction|radionuclide imaging action|1
provision of spectacle low vision aidnear|provision of spectacle low vision aid near|1
ankle joint tender|ankle jointtender|1
a*0302|a 0302|1
a*0301|a 0301|1
on examination dry tongue|on examinationdry tongue|1
fusionaction|fusion action|1
15 hydroperoxy 581113 eicosatetraenoic acid|15-hydroperoxy-581113-eicosatetraenoic acid|1
firedomestic object|fire domestic object|1
on examination chest finding|on examinationchest finding|1
on examination dental caries|on examinationdental caries|1
femoral herniorrhaphy bilateral|femoral herniorrhaphybilateral|1
wrist jointsynovial swelling|wrist joint synovial swelling|1
h+|h |1
benign adenomatous neoplasmcategory|benign adenomatous neoplasm category|1
environ-d|environ d|1
on examination reflexes abnormal|on examinationreflexes abnormal|1
tooth restoredcrowning|tooth restored crowning|1
history oferythromycin allergy|history of erythromycin allergy|1
on examination gastrointestinal tract examination nos|on examinationgastrointestinal tract examination nos|1
history ofpsoriasis|history of psoriasis|1
disinsertion action|disinsertionaction|1
knee jointmediolateral instability|knee joint mediolateral instability|1
on examinationretinal pigmentation|on examination retinal pigmentation|1
on examination nipple discharge|on examinationnipple discharge|1
24 dichlorophenoxyacetate measurement|24-dichlorophenoxyacetate measurement|1
on examinationtympanic membrane retracted|on examination tympanic membrane retracted|1
delta-5-pregnanetriol|delta 5 pregnanetriol|1
on examinationedema not present|on examination edema not present|1
heart meat|heartmeat|1
exploration action|explorationaction|1
fluoroscopy intestine small|fluoroscopyintestine small|1
ultrasound scanobstetric|ultrasound scan obstetric|1
family haemulidaegrunt|family haemulidae grunt|1
history ofbiliary disease|history of biliary disease|1
family dixidaedixa midge|family dixidae dixa midge|1
on examinationliver tender|on examination liver tender|1
on examinationcorneal reflex normal|on examination corneal reflex normal|1
construction of conduit right ventricle to right pulmonary artery|construction of conduitright ventricle to right pulmonary artery|1
bisectionaction|bisection action|1
on examinationfeminized male|on examination feminized male|1
on examinationplantar response on leftextensor|on examination plantar response on left extensor|1
family araliaceaeginseng|family araliaceae ginseng|1
chronic leukemia category|chronic leukemiacategory|1
chronic osteomyelitiselbow|chronic osteomyelitis elbow|1
sarcomacategory|sarcoma category|1
on examinationknee reflex diminished|on examination knee reflex diminished|1
therapeutic aspirationjoint|therapeutic aspiration joint|1
history ofaortic aneurysm|history of aortic aneurysm|1
molluskdietary|mollusk dietary|1
calcium dietary supplementation|calciumdietary supplementation|1
on examination depressed|on examinationdepressed|1
on examination blood pressure reading|on examinationblood pressure reading|1
on examinationabdominal breathing|on examination abdominal breathing|1
b 7801|b*7801|1
langerhans cell histiocytosiscategory|langerhans cell histiocytosis category|1
4-hydroxyphenylpyruvate dioxygenase deficiency|4 hydroxyphenylpyruvate dioxygenase deficiency|1
on examinationtemperature|on examination temperature|1
cryotherapy of lesionsmall intestine|cryotherapy of lesion small intestine|1
on examination bronchial breathing|on examinationbronchial breathing|1
family batrachoididaetoadfish|family batrachoididae toadfish|1
psychoactive substance of abusenon pharmaceutical|psychoactive substance of abuse non pharmaceutical|1
construction of conduit right atrium to right ventricle|construction of conduitright atrium to right ventricle|1
history ofabdominal hernia|history of abdominal hernia|1
4 chloro 3 cresol|4-chloro-3-cresol|1
basal cell carcinoma follicular|basal cell carcinomafollicular|1
freeingaction|freeing action|1
wedge resection action|wedge resectionaction|1
history ofdysmenorrhea|history of dysmenorrhea|1
construction of conduitright ventricle to both pulmonary arteries|construction of conduit right ventricle to both pulmonary arteries|1
lives alonehelp available|lives alone help available|1
endogenous depression recurrent|endogenous depressionrecurrent|1
intermenstrual bleedingregular|intermenstrual bleeding regular|1
history of trigeminal neuralgia|history oftrigeminal neuralgia|1
family polypodiaceaefern|family polypodiaceae fern|1
b 7901|b*7901|1
history of cardiac anomaly|history ofcardiac anomaly|1
basal cell carcinomasclerosing type|basal cell carcinoma sclerosing type|1
dilatationgastrointestinal tract|dilatation gastrointestinal tract|1
on examination plantars bilateral flexor|on examinationplantars bilateral flexor|1
on examination apex beat thrusting|on examinationapex beat thrusting|1
occlusionaction|occlusion action|1
on examinationanxious|on examination anxious|1
elevationaction|elevation action|1
history ofpostcoital bleeding|history of postcoital bleeding|1
on examination cervical lymphadenopathy|on examinationcervical lymphadenopathy|1
family xenocongridae false moray|family xenocongridaefalse moray|1
on examinationoblique lie|on examination oblique lie|1
on examinationforeign body in skin|on examination foreign body in skin|1
malignant neoplasm of carpal bonetrapezium|malignant neoplasm of carpal bone trapezium|1
on examinationcracked nipple|on examination cracked nipple|1
on examination sweating|on examinationsweating|1
on examination salivary glands nos|on examinationsalivary glands nos|1
3 methylglutaconic aciduria type 2|3-methylglutaconic aciduria type 2|1
3 methylglutaconic aciduria type 1|3-methylglutaconic aciduria type 1|1
on examinationdivergent squint|on examination divergent squint|1
contusionlesion|contusion lesion|1
3 methylhistidine measurement|3-methylhistidine measurement|1
fluoroscopy gallbladder|fluoroscopygallbladder|1
on examinationperforated tympanic membrane|on examination perforated tympanic membrane|1
on examinationcranial nerve 3palsy|on examination cranial nerve 3 palsy|1
on examination femoral bruit present|on examinationfemoral bruit present|1
on examination paranasal sinuses nos|on examinationparanasal sinuses nos|1
fracture malunion forearm|fracture malunionforearm|1
endocarditistyphoid|endocarditis typhoid|1
carcinoma of anterior two thirds of tonguedorsal surface|carcinoma of anterior two thirds of tongue dorsal surface|1
ileostomy stoma|ileostomystoma|1
family blenniidaecombtooth blennie|family blenniidae combtooth blennie|1
on examination no discharge from ear|on examinationno discharge from ear|1
on examinationsitting|on examination sitting|1
on examination femoral bruit|on examinationfemoral bruit|1
histiocytic proliferationcategory|histiocytic proliferation category|1
on examinationguardingleft iliac|on examination guarding left iliac|1
on examinationvenous system nos|on examination venous system nos|1
history of head injury|history ofhead injury|1
on examination paranasal sinuses|on examinationparanasal sinuses|1
on examination intercostal recession|on examinationintercostal recession|1
history of meningitis|history ofmeningitis|1
on examination trachea central|on examinationtrachea central|1
history of postmenopausal bleeding|history ofpostmenopausal bleeding|1
on examination carotid bruit|on examinationcarotid bruit|1
hormone radioassay parathyroid|hormone radioassayparathyroid|1
percutaneous approach access|percutaneous approachaccess|1
conduct disorder unsocialized|conduct disorderunsocialized|1
glucose-6-phosphate dehydrogenase|glucose 6 phosphate dehydrogenase|1
acute leukemiacategory|acute leukemia category|1
toe joint tender|toe jointtender|1
history of sterilization female|history ofsterilizationfemale|1
hodgkin lymphomacategory|hodgkin lymphoma category|1
on examinationweals present|on examination weals present|1
history ofmenstrual disorder|history of menstrual disorder|1
family centriscidaesnipefish|family centriscidae snipefish|1
history ofblood disorder|history of blood disorder|1
on examinationpyrexia of unknown origin|on examination pyrexia of unknown origin|1
17 hydroxycorticosteroid measurement|17-hydroxycorticosteroid measurement|1
on examination cataract of right eye|on examinationcataract of right eye|1
renal infarctionarterial|renal infarction arterial|1
insertionaction|insertion action|1
on examination collapse syncope|on examinationcollapsesyncope|1
malignant teratomacategory|malignant teratoma category|1
lemondietary|lemon dietary|1
nose inciseddrainage|nose incised drainage|1
history ofheart disorder|history of heart disorder|1
family lamiaceaelabiataemint|family lamiaceae labiatae mint|1
electrolysis action|electrolysisaction|1
on examinationrigid muscle|on examination rigid muscle|1
tractionaction|traction action|1
on examinationpulmonary edema|on examination pulmonary edema|1
facial bonedrainage|facial bone drainage|1
history ofvisual disturbance|history of visual disturbance|1
nasal polyp posterior|nasal polypposterior|1
fracturetraction|fracture traction|1
on examination transverse lie|on examinationtransverse lie|1
5 aminosalicylic acid overdose|5-aminosalicylic acid overdose|1
on examinationpustules|on examination pustules|1
open approach access|open approachaccess|1
preparation action|preparationaction|1
family cyclopteridaesnailfish|family cyclopteridae snailfish|1
on examinationpulse character|on examination pulse character|1
chronic diseasecare arrangement|chronic disease care arrangement|1
thoracic spinerange of movement|thoracic spine range of movement|1
puncture action|punctureaction|1
history of dislocated shoulder|history ofdislocated shoulder|1
on examinationposture|on examination posture|1
surgical lengtheningaction|surgical lengthening action|1
potato dietary|potatodietary|1
4 hydroxy 4 methylpentan 2 one|4-hydroxy-4-methylpentan-2-one|1
recurrent dislocation of shoulderposterior|recurrent dislocation of shoulder posterior|1
on examinationfit convulsion|on examination fit convulsion|1
solid organ graft material|solid organ graftmaterial|1
irrigationaction|irrigation action|1
on examination male genitalia|on examinationmale genitalia|1
human hair material|human hairmaterial|1
pneumosyn h|pneumosyn-h|1
surgical transferaction|surgical transfer action|1
on examinationrash absent|on examination rash absent|1
laceration injury|lacerationinjury|1
ureterocele acquired|ureteroceleacquired|1
on examinationjaw reflex|on examination jaw reflex|1
on examinationcold extremities|on examination cold extremities|1
on examination extremities not examined|on examinationextremities not examined|1
human leukocyte antigen class i type antigen a1b57|human leukocyte antigen class i type antigen a1 b57|1
on examinationno gallop rhythm|on examination no gallop rhythm|1
on examination auditory canal nos|on examinationauditory canal nos|1
cefa-lak|cefa lak|1
devascularizationaction|devascularization action|1
11 oxycorticosteroid|11-oxycorticosteroid|1
on examinationadventitious sounds present|on examination adventitious sounds present|1
5-aminosalicylic acid allergy|5 aminosalicylic acid allergy|1
on examination abdominal wall movement|on examinationabdominal wall movement|1
harvestingaction|harvesting action|1
4-nitrophenylphosphatase|4 nitrophenylphosphatase|1
mastitisobstetric|mastitis obstetric|1
solvent hi|solvent h i|1
6-beta hydroxycortisol|6 beta hydroxycortisol|1
class hirudinealeech|class hirudinea leech|1
on examination venous system examined|on examinationvenous system examined|1
on examinationgingivitis|on examination gingivitis|1
1 naththylamine|1-naththylamine|1
4 pyridoxolactonase|4-pyridoxolactonase|1
family scyliorhinidaecat shark|family scyliorhinidae cat shark|1
di 2 ethylhexyl phthalate|di-2-ethylhexyl phthalate|1
family ictaluridaebullhead catfish|family ictaluridae bullhead catfish|1
toe joint range of movement|toe jointrange of movement|1
lipoma of spinal canalintradural|lipoma of spinal canal intradural|1
polythiazideprazosin hydrochloride|polythiazide prazosin hydrochloride|1
on examination radial reflex|on examinationradial reflex|1
on examination female genitalia|on examinationfemale genitalia|1
n-1-naphthyl-phthalamic acid|n 1 naphthyl phthalamic acid|1
ankle jointblue|ankle joint blue|1
coughguard-b|coughguard b|1
on examinationneurological|on examination neurological|1
on examinationgeneral breast examination|on examination general breast examination|1
on examination painful splenomegaly|on examinationpainful splenomegaly|1
on examination guarding left hypochondrium|on examinationguardingleft hypochondrium|1
history ofgenital prolapse|history of genital prolapse|1
on examination dyspnea|on examinationdyspnea|1
history of hearing problem|history ofhearing problem|1
malignant epithelial neoplasmcategory|malignant epithelial neoplasm category|1
atrophy of thyroid acquired|atrophy of thyroidacquired|1
on examination tympanic membrane|on examinationtympanic membrane|1
on examination scrotal edema|on examinationscrotal edema|1
on examinationedema|on examination edema|1
foot jointwarm|foot joint warm|1
alpha 1 antitrypsin phenotyping|alpha-1-antitrypsin phenotyping|1
on examination diplegia|on examinationdiplegia|1
history of hematemesis|history ofhematemesis|1
benign epithelial neoplasmcategory|benign epithelial neoplasm category|1
non hodgkin lymphoma category|non hodgkin lymphomacategory|1
on examinationpupil reaction|on examination pupil reaction|1
nerve agent chemical warfare agent|nerve agentchemical warfare agent|1
acute myocarditis coxsackie|acute myocarditiscoxsackie|1
nonsurgical biopsyaction|nonsurgical biopsy action|1
cutting action|cuttingaction|1
on examinationjaw reflex absent|on examination jaw reflex absent|1
shavingaction|shaving action|1
on examination gait ataxic|on examinationgait ataxic|1
therapeutic aspirationcyst|therapeutic aspiration cyst|1
evaluation action|evaluationaction|1
on examinationjoint contracture|on examination joint contracture|1
history of gout|history ofgout|1
fluoroscopy female genital|fluoroscopyfemale genital|1
on examinationjoint not swollen|on examination joint not swollen|1
lumbar nerve root injury l4|lumbar nerve root injuryl4|1
lumbar nerve root injuryl1|lumbar nerve root injury l1|1
lumbar nerve root injury l2|lumbar nerve root injuryl2|1
lumbar nerve root injury l3|lumbar nerve root injuryl3|1
24 dichlorophenoxyacetic acid poisoning|24-dichlorophenoxyacetic acid poisoning|1
history of gallbladder disease|history ofgallbladder disease|1
history of pulmonary embolus|history ofpulmonary embolus|1
peripheral venous cannula insertion dorsum of foot|peripheral venous cannula insertiondorsum of foot|1
history of hyperthyroidism|history ofhyperthyroidism|1
fracture malunion pelvis and or thigh|fracture malunionpelvis and or thigh|1
gametehuman|gamete human|1
renal infarctionvenous|renal infarction venous|1
intermenstrual bleedingirregular|intermenstrual bleeding irregular|1
on examination pupils irregular|on examinationpupils irregular|1
4 hydroxyalprazolam|4-hydroxyalprazolam|1
varicose veins obstetric|varicose veinsobstetric|1
on examinationvocal cord nodule|on examination vocal cord nodule|1
on examination skin nodules present|on examinationskin nodules present|1
optic disc myopic changes|optic discmyopic changes|1
history ofmetronidazole allergy|history of metronidazole allergy|1
benza pen|benza-pen|1
optical transillumination action|optical transilluminationaction|1
family percidae perch|family percidaeperch|1
burn to corneafull thickness|burn to cornea full thickness|1
oil dietary|oildietary|1
on examinationintra abdominal movement|on examination intra abdominal movement|1
on examination cardiovascular system examination nos|on examinationcardiovascular system examination nos|1
plain x ray imaging action|plain x ray imagingaction|1
supervisorhousekeeping etc|supervisor housekeeping etc|1
on examination skin lesion absent|on examinationskin lesion absent|1
on examinationsub mental lymphadenopathy|on examination sub mental lymphadenopathy|1
history ofstillbirth|history of stillbirth|1
family gobiidae gobie|family gobiidaegobie|1
wrist joint warm|wrist jointwarm|1
on examination obese|on examinationobese|1
on examination no lymphadenopathy|on examinationno lymphadenopathy|1
roccal-d|roccal d|1
knee joint synovial swelling|knee jointsynovial swelling|1
on examination aphasia|on examinationaphasia|1
cervical spinerange of movement|cervical spine range of movement|1
on examination blood pressure reading normal|on examinationblood pressure reading normal|1
history oforchidectomy|history of orchidectomy|1
malignant neoplasm of carpal bonescaphoid|malignant neoplasm of carpal bone scaphoid|1
family apocynaceaedogbane|family apocynaceae dogbane|1
family cottidae sculpin|family cottidaesculpin|1
history ofliver disease|history of liver disease|1
dilatation of stricturesmall intestine|dilatation of stricture small intestine|1
on examinationgangrene|on examination gangrene|1
labiaopen wound|labia open wound|1
history ofskin disorder|history of skin disorder|1
lumbar spineswollen|lumbar spine swollen|1
on examination no adventitious sounds|on examinationno adventitious sounds|1
on examinationjoint unstable|on examination joint unstable|1
on examinationrate of respiration|on examination rate of respiration|1
volatile solvent based substance of abusenon pharmaceutical|volatile solvent based substance of abuse non pharmaceutical|1
on examinationrespiratory obstruction|on examination respiratory obstruction|1
on examinationrenal bruit present|on examination renal bruit present|1
terminationaction|termination action|1
on examinationmaxillary sinus pain|on examination maxillary sinus pain|1
tm 50d|tm -50d|1
opening action|openingaction|1
on examinationcorneal reflex|on examination corneal reflex|1
intraventricular routecardiac|intraventricular route cardiac|1
on examination central nervous system nos|on examinationcentral nervous system nos|1
carcinoma of breast upper outer quadrant|carcinoma of breastupper outer quadrant|1
pathological fracture hand|pathological fracturehand|1
tendon rupture hand|tendon rupturehand|1
history ofrheumatic fever|history of rheumatic fever|1
on examinationno abdominal movement|on examination no abdominal movement|1
on examinationscrotal swelling|on examination scrotal swelling|1
checking action|checkingaction|1
4-nitrophenol 2-monooxygenase|4 nitrophenol 2 monooxygenase|1
on examinationbiceps reflex normal|on examination biceps reflex normal|1
cyst of embryonic remnant female|cyst of embryonic remnantfemale|1
construction of conduitpulmonary trunk to left pulmonary artery|construction of conduit pulmonary trunk to left pulmonary artery|1
stimulation action|stimulationaction|1
family caproidae boarfish|family caproidaeboarfish|1
5 aminosalicylic acid poisoning|5-aminosalicylic acid poisoning|1
history ofrheumatoid arthritis|history of rheumatoid arthritis|1
on examination no nystagmus|on examinationno nystagmus|1
video imagingaction|video imaging action|1
decompressive divisionaction|decompressive division action|1
on examinationmonoplegia|on examination monoplegia|1
ankle chronic osteomyelitis|anklechronic osteomyelitis|1
history ofchronic skin ulcer|history of chronic skin ulcer|1
4 quinolones adverse reaction|4-quinolones adverse reaction|1
on examination cervix|on examinationcervix|1
on examinationspecified examination finding|on examination specified examination finding|1
on examinationptosis absent|on examination ptosis absent|1
class chondrichthyescartilaginous fish|class chondrichthyes cartilaginous fish|1
on examination musculoskeletal|on examinationmusculoskeletal|1
history ofangina pectoris|history of angina pectoris|1
on examination no abdominal rigidity|on examinationno abdominal rigidity|1
malignant adenomatous neoplasmcategory|malignant adenomatous neoplasm category|1
strippingaction|stripping action|1
history of infertility female|history ofinfertilityfemale|1
construction of conduit right ventricle to left pulmonary artery|construction of conduitright ventricle to left pulmonary artery|1
cort-sol|cort sol|1
cauterizationaction|cauterization action|1
family urticaceaenettle|family urticaceae nettle|1
acebutololhydrochlorothiazide|acebutolol hydrochlorothiazide|1
on examination no retinopathy|on examinationno retinopathy|1
surgical insertionaction|surgical insertion action|1
breedervac iii plus|breedervac-iii-plus|1
sacral nerve root injury s2|sacral nerve root injurys2|1
sacral nerve root injury s3|sacral nerve root injurys3|1
sacral nerve root injurys4|sacral nerve root injury s4|1
sacral nerve root injurys5|sacral nerve root injury s5|1
construction of conduit left ventricle to pulmonary trunk|construction of conduitleft ventricle to pulmonary trunk|1
carcinoma in situ of anterior two thirds of tonguedorsal surface|carcinoma in situ of anterior two thirds of tongue dorsal surface|1
on examination genital edema|on examinationgenital edema|1
surgical biopsyaction|surgical biopsy action|1
family tetraodontidaepuffer|family tetraodontidae puffer|1
sugarfood|sugar food|1
bypassaction|bypass action|1
foot jointtender|foot joint tender|1
3-methylglutaconic aciduria|3 methylglutaconic aciduria|1
on examinationblackheads|on examination blackheads|1
history ofinfant breast fed|history of infant breast fed|1
2 hydroxyethyl methacrylate|2-hydroxyethyl methacrylate|1
epistaxis controlcautery|epistaxis control cautery|1
dual pen|dual-pen|1
lipo form|lipo-form|1
oti clens|oti-clens|1
removalaction|removal action|1
history ofhipcongdisease|history of hip congdisease|1
on examination rebound tenderness|on examinationrebound tenderness|1
4 hydroxyphenylpyruvate measurement|4-hydroxyphenylpyruvate measurement|1
24-dichlorophenoxyacetic acid|24 dichlorophenoxyacetic acid|1
history ofmelena|history of melena|1
family colubridae colubrid|family colubridaecolubrid|1
surgical piercingaction|surgical piercing action|1
history of agoraphobia|history ofagoraphobia|1
on examinationdelayed puberty|on examination delayed puberty|1
basal cell carcinoma infiltrative|basal cell carcinomainfiltrative|1
trial fit of deviceaction|trial fit of device action|1
on examinationarterial bruit|on examination arterial bruit|1
assisting action|assistingaction|1
stonebody material|stone body material|1
avulsion action|avulsionaction|1
on examination radial reflex abnormal|on examinationradial reflex abnormal|1
rhabdomyosarcomacategory|rhabdomyosarcoma category|1
on examinationfeverintermittent|on examination fever intermittent|1
thermography imagingaction|thermography imaging action|1
on examinationsubmandibular calculus|on examination submandibular calculus|1
orbital complex of bones roof|orbital complex of bonesroof|1
bladder muscle dysfunctionunderactive|bladder muscle dysfunction underactive|1
expulsionaction|expulsion action|1
family syngnathidaepipefish|family syngnathidae pipefish|1
family molidaemola|family molidae mola|1
mappingaction|mapping action|1
on examinationradial reflex normal|on examination radial reflex normal|1
delta-5-pregnanetriol measurement|delta 5 pregnanetriol measurement|1
reinforcement action|reinforcementaction|1
b*0801|b 0801|1
dry-mast|dry mast|1
on examination rebound left iliac|on examinationreboundleft iliac|1
family labridae wrasse|family labridaewrasse|1
restore action|restoreaction|1
family apiaceae umbelliferae parsley|family apiaceaeumbelliferaeparsley|1
thoracic nerve root injuryt10|thoracic nerve root injury t10|1
thoracic nerve root injuryt12|thoracic nerve root injury t12|1
thoracic nerve root injury t11|thoracic nerve root injuryt11|1
on examination parotid calculus|on examinationparotid calculus|1
on examinationpercussion notechest|on examination percussion note chest|1
on examinationleft cataract present|on examination left cataract present|1
5-chloro-7-iodo-quinolinol|5 chloro 7 iodo quinolinol|1
a*2401|a 2401|1
driverheavy plant|driver heavy plant|1
on examinationjaw reflex diminished|on examination jaw reflex diminished|1
cornlesion|corn lesion|1
b*0703|b 0703|1
b*0702|b 0702|1
b*0701|b 0701|1
on examination no scrotal swelling|on examinationno scrotal swelling|1
family triglidae searobin|family triglidaesearobin|1
a 2301|a*2301|1
mobilization action|mobilizationaction|1
surgical extraction action|surgical extractionaction|1
rupture of synovium elbow|rupture of synoviumelbow|1
17 hydroxycorticosteroid|17-hydroxycorticosteroid|1
on examination tympanic membrane bulging|on examinationtympanic membrane bulging|1
history of myocardial infarction|history ofmyocardial infarction|1
a*2601|a 2601|1
cineradiography heart|cineradiographyheart|1
history of manic depressive disorder|history ofmanic depressive disorder|1
eversion action|eversionaction|1
family cycadaceaecycad|family cycadaceae cycad|1
cryosurgery action|cryosurgeryaction|1
history ofcleft palate|history of cleft palate|1
hematology test request not done|hematology test requestnot done|1
on examination right eye completely blind|on examinationright eye completely blind|1
family carangidaejack|family carangidae jack|1
order psittaciformes psittacine|order psittaciformespsittacine|1
a*2501|a 2501|1
decompressive incision action|decompressive incisionaction|1
flap reconstruction action|flap reconstructionaction|1
acute myocarditissyphilitic|acute myocarditis syphilitic|1
on examinationpainful ear|on examination painful ear|1
eviscerationaction|evisceration action|1
on examinationguardingright iliac|on examination guarding right iliac|1
excision action|excisionaction|1
surgical recession action|surgical recessionaction|1
history ofsheath usage|history of sheath usage|1
family balistidaeleatherjacket|family balistidae leatherjacket|1
wrist joint soft tissue swelling|wrist jointsoft tissue swelling|1
fixation of mandibleinternal|fixation of mandible internal|1
on examination scrotum|on examinationscrotum|1
avulsion of veininjury|avulsion of vein injury|1
pen aqueous|pen-aqueous|1
on examination sitting propped up|on examinationsitting propped up|1
on examination arterial wall character|on examinationarterial wall character|1
history of osteoarthritis|history ofosteoarthritis|1
5 htgt3lt receptor antagonist|5-htgt3lt receptor antagonist|1
history of anorexia nervosa|history ofanorexia nervosa|1
on examinationmyoclonus|on examination myoclonus|1
diathermysurgical|diathermy surgical|1
decortication action|decorticationaction|1
cystectomywedge resection|cystectomy wedge resection|1
primary cutaneous large t cell lymphomacategory|primary cutaneous large t cell lymphoma category|1
ka-pectin|ka pectin|1
closureaction|closure action|1
on examinationinvoluntary movements|on examination involuntary movements|1
army non commissioned personnel|armynon commissioned personnel|1
family catostomidaesucker|family catostomidae sucker|1
on examinationtympanic membrane normal|on examination tympanic membrane normal|1
history ofhematuria|history of hematuria|1
brachytherapy action|brachytherapyaction|1
malignant neoplasm of carpal bonehamate|malignant neoplasm of carpal bone hamate|1
rotationaction|rotation action|1
